"","RegionName","RegionCode","Date","indicator_type","past_value","past_flag","present_value","present_flag","Notes"
"136","Vermont","US_VT","11-Sep","C2_Workplace.closing",1,"G",1,"G","In Addendum 5 to Amended and Restated Executive Order 01-20, Governor Phil Scott ordered that the State of Emergency for the State of Vermont shall be extended through midnight on October 15, 2020.     The Amended and Restated Executive Order issued June 15, 2020, and all Directives issued thereunder shall continue in full force and effect until then.    All businesses and not-for profit and government entities are therefore encouraged to continue business strategies, procedures and practices to maximize use of online presence, telephone and web-based service delivery and phone or online orders for curb-side pick-up and delivery.    https://web.archive.org/web/20200915145747/https://governor.vermont.gov/sites/scott/files/documents/ADDENDUM%205%20TO%20AMENDED%20AND%20RESTATED%20EXECUTIVE%20ORDER%2001-20_0.pdf"
"137","Washington","US_WA","11-Sep","C2_Workplace.closing",2,"T",2,"T","On September 11 Gov. Jay Inslee announced updated guidance for indoor fitness and training facilities as part of Washington's Safe Start phased reopening plan. ""Indoor fitness and training facilities are allowed to operate in Modified Phase 1 counties under Phase 2 guidance. This means that facilities like gyms, yoga studios, and indoor sports facilities can open for personal fitness and training, group fitness classes, and practice for certain low- and medium-contact sports. Occupancy is limited to ensure proper physical distancing, and masks are required."" (https://web.archive.org/web/20200914212336/https://www.governor.wa.gov/news-media/inslee-updates-indoor-fitness-and-training-facility-guidance)"
"138","Maine","US_ME","12-Sep","C2_Workplace.closing",2,"G",2,"G","As of 17th September, there has been no further update to the Restarting Maine webpage, and no sign of what Stage 4 looks like with regard to workplaces, nor whether any regions have yet entered it. Therefore 2G remains in effect.     Restarting Maine plan: http://web.archive.org/web/20200911115357/https://www.maine.gov/covid19/restartingmaine"
"139","Missouri","US_MO","13-Sep","C2_Workplace.closing",1,"T",1,"T","The Harry S. Truman State Office Building in Jefferson City was temporarily closed starting Sept. 13, as employees have tested positive for Covid-19. Since this is one particular incidence in one office building, coding remains at a 1T.  https://web.archive.org/web/20200917155006/https://abc17news.com/news/2020/09/13/sunday-updates-missouri-passes-102000-covid-19-cases/"
"140","Florida","US_FL","14-Sep","C2_Workplace.closing",2,"T",2,"T","Effective on September 16, Miami-Dade County Emergency Order 29-20 cancels EO 05-20 and EO 21-20. 05-20 and 21-20 were enacted March 18 and April 27 respectively. Emergency Order 29-20 amends restrictions for golf courses, parks, boat ramps, and other outer spaces allowing outer operation of outer amusement and recreational facilities. Private and public golf courses may operate under specified restrictions.    Link:  https://web.archive.org/web/20200921214752/http://www.miamidade.gov/information/library/coronavirus-emergency-order-29-20.pdf"
"141","Mississippi","US_MS","14-Sep","C2_Workplace.closing",1,"G",1,"G","Governor Tate Reeves has extended the Safe Return order till 30th of September. As of this new Safe Return order, businesses may open up to 75% of maximum capacity, with social distancing requirements in place. Gyms may open 24 hours a day. See Executive Order, archived:     https://web.archive.org/web/20200917131018/https://mcusercontent.com/08cb3e52aa1308600f84d49ea/files/749d3f71-0804-4048-b1fe-22064fb9a931/Executive_Order_1522_Safe_Return.pdf"
"142","Georgia","US_GA","15-Sep","C2_Workplace.closing",0,NA,0,NA,"On September 15, Gov Kemp issued Executive Order 09.15.20.01, as an extension of the previous order 08.15.20.01.   ""No business, establishment, corporation, organization or local government shall allow gatherings of 50+ people in a single location if to be present, persons are required to stand or be seated within 6 feet of any other person.""  Hence, workplaces could reopen if they had appropriate safety measures in place.    Links:  http://web.archive.org/web/20200917200045/https://gov.georgia.gov/document/2020-executive-order/09152001/download  http://web.archive.org/web/20200820070830/https://gov.georgia.gov/document/2020-executive-order/08152001/download"
"143","Iowa","US_IA","15-Sep","C2_Workplace.closing",2,"T",2,"T","On September 15th, Governor Kim Reynolds allowed bars and restaurants in Black Hawk, Dallas, Linn, and Polk Counties to reopen, reversing the mandatory closures of bars imposed on August 27th. However, bars in Johnson and Story Counties were still required to close. This proclamation was in effect from today until September 20th.  https://web.archive.org/web/20200916020138/https://governor.iowa.gov/sites/default/files/documents/Public%20Health%20Proclamation%20-%202020.09.15.pdf "
"144","Kentucky","US_KY","15-Sep","C2_Workplace.closing",1,"G",1,"G","Bars are now required to close by midnight with last call at 11pm. They are required to operate at 25% capacity in high-risk counties.    https://web.archive.org/web/20200916041500/https://www.whas11.com/article/news/health/coronavirus/kentucky-coronavirus-covid-19-updates-september-14-week/417-bd89dad0-215f-4b83-9441-1533b49cb16a"
"145","Oregon","US_OR","16-Sep","C2_Workplace.closing",2,"T",2,"T","Oregon's Occupational Safety and Health Division (OSHA) announced on Tuesday, Sept 16 that they ""issued more than $23,000 in fines to two different businesses for engaging in the same hazardous behavior: refusing to carry out proven steps to help protect workers from the coronavirus disease. In separate enforcement actions, the division issued citations to Café 22 West in Salem and Howard’s Pharmacy in Lakeview. The citations resulted from complaint-based inspections. After attempting unsuccessfully to resolve the issues raised in multiple complaints without an enforcement visit, Oregon OSHA initiated worksite inspections. The inspections found both employers willfully failing to implement health hazard control measures – such as face coverings and physical distancing – and continuing to operate in hazardous conditions, despite having been put on notice well before the inspection itself began."" https://web.archive.org/web/20200916224700/https://osha.oregon.gov/news/2020/Pages/nr2020-36.aspx"
"146","Florida","US_FL","17-Sep","C2_Workplace.closing",2,"T",2,"T","Miami-Dade County extends its State of Emergency on September 17 for another 7 days. No changes have been made to closure/containment measures.    Link:  https://web.archive.org/web/20200922162011/https://www.miamidade.gov/information/library/09.16.20-state-of-emergency-declaration-extension-28.pdf"
"147","New York","US_NY","17-Sep","C2_Workplace.closing",2,"G",2,"G","Governor Cuomo’s announcement of 9th September 2020, stating that dine-in restaurant service will begin again in New York City on 30th September, confirms that dine-in service is still not operational yet in this region at least. As nothing has changed on the ground (as of 23rd September), 2G remains in place.     Source (Wayback Machine unavailable): https://www.governor.ny.gov/news/governor-cuomo-announces-indoor-dining-new-york-city-allowed-resume-beginning-september-30-25"
"148","Ohio","US_OH","17-Sep","C2_Workplace.closing",2,"G",2,"G","Ohio Governor announced the release of Rapid Response Guide for Migrant and Seasonal Farmworkers which will support local health districts in developing culturally appropriate plans to respond to outbreaks in the migrant and seasonal farmworker communities.    https://web.archive.org/web/20200923230501/https://coronavirus.ohio.gov/wps/portal/gov/covid-19/resources/news-releases-news-you-can-use/covid-19-update-09-17-2020"
"149","Tennessee","US_TN","17-Sep","C2_Workplace.closing",1,"T",1,"T","9/17/2020  The Mayor of Nashville is allowing bars to move to half-capacity and stay open later, citing lower cases of COVID-19.     Press Source: https://web.archive.org/web/20200917221812/https://www.tennessean.com/story/money/2020/09/17/nashville-bars-restaurants-covid-19-gains/3479447001/"
"150","Texas","US_TX","17-Sep","C2_Workplace.closing",2,"G",2,"G","On September 17, Governor Abbott announces the expansion of services to include restaurants' indoor dining to be raised to 75% capacity, functionally ending precautions for this sector. However, because bars are still closed, a 2G code maintained.    https://gov.texas.gov/news/post/governor-abbott-expands-capacity-for-certain-services-in-texas-announces-guidance-for-nursing-home-long-term-care-visitations    https://web.archive.org/web/20200920210731/https://gov.texas.gov/news/post/governor-abbott-expands-capacity-for-certain-services-in-texas-announces-guidance-for-nursing-home-long-term-care-visitations    ""Governor Greg Abbott today held a press conference to provide an update on the state's ongoing efforts to combat COVID-19. During the press conference, the Governor issued Executive Orders expanding occupancy levels for restaurants, retail stores, office buildings, manufacturing facilities, gyms and exercise facilities and classes, museums, and libraries, and re-authorizing elective surgeries for a majority of the state of Texas. The Governor also announced new guidance related to visitations at nursing homes and long-term care facilities across the state."""
