"","RegionName","RegionCode","Date","indicator_type","past_value","past_flag","present_value","present_flag","Notes"
"51","Newfoundland and Labrador","CAN_NL","21-Jun-21","C2_Workplace closing",1,"G",1,"G","On 21 june 2021, the entire province of Newfoundland and Labrador (NL) is at Alert Level 2 with businesses open under public health guidelines. See government of NL website, archived: https://web.archive.org/web/20210621150756/https://www.gov.nl.ca/covid-19/alert-levels/alert-level-2/"
"52","Northwest Territories","CAN_NT","22-Jun-21","C2_Workplace closing",1,"G",1,"G","Previous policy for business and office gatherings continue.  Currently, no more than 25 persons are permitted indoors per floor in one location with the exception of essential businesses. Businesses looking to exceed the 25 persons indoor limit must submit an """"Application to Vary"""" to """"Protect NWT"""" for approval by the Chief Public Health Officer.   Indoor workplace gatherings are expected to fully open early July after the end of the school year.    https://web.archive.org/web/20210627194613/https://www.gov.nt.ca/covid-19/en/emerging-wisely-2021  https://web.archive.org/web/20210614170121/https://www.gov.nt.ca/covid-19/sites/covid/files/resources/public-health-order-relaxing-outside-restrictions-2021-06-09_en.pdf"
"53","Nunavut","CAN_NU","25-Jun-21","C2_Workplace closing",2,"T",2,"T","On 25th June in Rankin Inlet and all Qikiqtani communities except Iqaluit, public health measures were eased. Group sessions at fitness centres and pools can increase to 25 people. Theatres may allow 100 people or 75 per cent capacity.    Source: http://web.archive.org/web/20210701083813/https://www.gov.nu.ca/health/news/public-health-restrictions-be-eased-across-qikiqtani-rankin-inlet  "
"54","Prince Edward Island","CAN_PE","27-Jun-21","C2_Workplace closing",1,"G",1,"G","https://archive.vn/yZPrK    Masks and increased sanitation and distancing are still required in retail outlets.     (Effective June 6, 2021)    Moving Forward Step 1: FAQs    Personal gatherings will increase to up to 20 people indoors and outdoors.  Weddings and funerals will be permitted with a maximum of 150 people, in cohorts of 50, hosted by a recognized business or organization.  Special occasion events (ex: backyard weddings, anniversary parties) hosted by individuals are permitted with up to 50 people with a reviewed operational plan.  Restaurants may have a table size of up to 20; no restricted closing time for in-person consumption of food and beverage."
"55","New Brunswick","CAN_NB","28-Jun-21","C2_Workplace closing",1,"G",1,"G","On 28 June 2021, the entire province of New Brunswick (NB) is at Yellow alert level -- phase 2 on the path to green. All businesses can operate as long as they adhere to a “COVID-19 operational plan”. Most businesses are allowed to operate at regular or maximum capacity. However, for “[e]ntertainment venues such as casinos, amusement centres, bingo halls, arcades, cinemas and large live performance facilities,...Capacity is based on a maximum of 50% of the facility with physical distancing between patrons.” See Province of NB website, archived:   https://web.archive.org/web/20210628191913/https://www2.gnb.ca/content/gnb/en/news/news_release.2021.06.0505.html  https://web.archive.org/web/20210628193814/https://www2.gnb.ca/content/gnb/en/corporate/promo/covid-19/alert-levels/yellow%20level.html"
"56","Newfoundland and Labrador","CAN_NL","28-Jun-21","C2_Workplace closing",1,"G",1,"G","On 28 june 2021, the entire province of Newfoundland and Labrador (NL) is at Alert Level 2 with businesses open under public health guidelines. See government of NL website, archived: https://web.archive.org/web/20210628141405/https://www.gov.nl.ca/covid-19/alert-levels/alert-level-2/"
"57","Nova Scotia","CAN_NS","28-Jun-21","C2_Workplace closing",1,"G",1,"G","As of June 28, 2021, businesses, personal service providers, restaurants and bars continue to be allowed to operate provided they follow social distancing and public health guidelines. Source: https://archive.fo/t0dh0"
"58","Quebec","CAN_QC","28-Jun-21","C2_Workplace closing",2,"G",1,"G","All regions in Quebec are now """"green"""" zones. Businesses are open with different measures (ex: spas need reservations, restaurants only allow 10 people per table maximum). Working from home is still recommended if possible.    https://web.archive.org/web/20210706030445/https://www.quebec.ca/premier-ministre/actualites/detail/toutes-les-regions-du-quebec-passeront-au-nouveau-palier-vert-des-le-28-juin-32838"
"59","Northwest Territories","CAN_NT","29-Jun-21","C2_Workplace closing",1,"G",1,"G","As of June 29, 2021, indoor gatherings with a maximum of 200 people are able to proceed without approval required and without masking or distancing. Restrictions on office and workplace gathering for 200 people maximum has lifted. Some exceptions on indoor gatherings still require additional approval includes the following activities deemed high risk: indoor/business gatherings of more than 200 people, funerals/celebrations of life, live singing, wind instrument performances, indoor dancing, winter sports, and handgames.    https://web.archive.org/web/20210705214402/https://www.gov.nt.ca/covid-19/en/emerging-wisely-2021  https://web.archive.org/web/20210705210949/https://www.gov.nt.ca/en/newsroom/indoor-gathering-restrictions-eased-nwt  https://web.archive.org/web/20210705211032/https://www.gov.nt.ca/covid-19/sites/covid/files/resources/pho-gatherings_order_en.pdf"
"60","Yukon","CAN_YT","30-Jun-21","C2_Workplace closing",1,"G",1,"G","No policy change. Workplaces remain open, following specific operating guidelines and restrictions provided by the Government of Yukon.    Source: https://web.archive.org/web/20210423054538/https://yukon.ca/en/workplace"
"61","Alberta","CAN_AB","01-Jul-21","C2_Workplace closing",2,"G",0,NA,"On July 1, Alberta entered the final stage of re-opening which removed all COVID-19 restrictions on businesses. All businesses are now allowed to be open and with capacity limits. However the province is offering guidance if businesses involve children, as those 11 and under are not yet eligible to be vaccinated.     The provincial website states the following:  """"In Stage 3, businesses can resume the same operations and level of activity as they were able to before the pandemic began.  Updated general guidance offering optional mitigations to reduce the transmission risk of COVID-19 and other respiratory illnesses is available to businesses and event organizers who would like to continue additional precautions. Guidance for workplaces and settings that involve children have also been updated to reflect Stage 3. Finally, sector-specific guidance from the previous stage is also available for additional reference.""""    https://web.archive.org/web/20210702043755/https://www.alberta.ca/release.cfm?xID=79489DAA559B5-0124-F511-6AA1E92F0787B002  https://web.archive.org/web/20210702044337/https://www.alberta.ca/guidance-documents.aspx"
"62","British Columbia","CAN_BC","01-Jul-21","C2_Workplace closing",NA,NA,1,"G","As of July 1, 2021, British Columbia has entered step 3 of its re-opening plan. Workplaces will transition from a COVID-19 Safety Plan to a communicable disease plan and additional safety precautions required in higher risk workplaces.     1. Source: https://archive.fo/DGdOA  2. Source: https://archive.fo/aUUm9"
"63","New Brunswick","CAN_NB","05-Jul-21","C2_Workplace closing",1,"G",1,"G","On 5 July 2021, the entire province of New Brunswick (NB) remains at Yellow alert level -- phase 2 on the path to green. All businesses can operate as long as they adhere to a “COVID-19 operational plan”. Most businesses are allowed to operate at regular or maximum capacity. However, for “[e]ntertainment venues such as casinos, amusement centres, bingo halls, arcades, cinemas and large live performance facilities,...Capacity is based on a maximum of 50% of the facility with physical distancing between patrons.” See Province of NB website, archived:   https://web.archive.org/web/20210703180650/https://www2.gnb.ca/content/gnb/en/corporate/promo/covid-19/alert-levels/yellow%20level.html"
"64","Newfoundland and Labrador","CAN_NL","05-Jul-21","C2_Workplace closing",1,"G",1,"G","On 5 july 2021, the entire province of Newfoundland and Labrador (NL) is at Alert Level 2 with businesses open under public health guidelines and some types of establishments at reduced capacity. See government of NL website, archived:  https://web.archive.org/web/20210705111935/https://www.gov.nl.ca/covid-19/alert-levels/alert-level-2/"
"65","Prince Edward Island","CAN_PE","06-Jun-21","C3_Cancel public events",1,"G",1,"G","No change in code, but from 6th June 2021, events are allowed up to 150 people in cohorts of 50 people. Permission can be requested for additional cohorts of 50 people.     https://archive.vn/A60Ee"
"66","New Brunswick","CAN_NB","07-Jun-21","C3_Cancel public events",1,"G",1,"G","On 7 June 2021, the province of New Brunswick (NB) is at the Yellow level: “For formal events, an operational plan is required...large live performance facilities ...may operate under a COVID-19 operational plan...Sports Tournaments ...may be permitted, subject to the approval of an operational plan and risk assessment.” See Province of NB website, archived:   https://web.archive.org/web/20210607153557/https://www2.gnb.ca/content/gnb/en/corporate/promo/covid-19/alert-levels.html  https://web.archive.org/web/20210605194810/https://www2.gnb.ca/content/gnb/en/corporate/promo/covid-19/alert-levels/yellow%20level.html"
