"","RegionName","RegionCode","Date","indicator_type","past_value","past_flag","present_value","present_flag","Notes"
"55","Pennsylvania","US_PA","23-Nov","C1_School.closing",2,"T",2,"T","Schools begin announcing closures and/or a transition to fully remote learning as case loads continue to rise. The Pennsylvania Department of Education and Department of Health recommend that districts move to fully remote learning when there is substantial community transmission for two consecutive weeks.    Below are some of the schools that initiated closures on Nov 23, 2020:     Easton Area School District: Will remain closed through Dec. 1, with remote learning in place. Students and teachers are expected to return for hybrid learning after that. The high school had already gone all-remote through this date.    East Penn School District: After Thanksgiving will reopen Dec. 14. In an email to the East Penn community, Superintendent Kristen Campbell said the nine days of fully remote learning is intended to avoid a surge in community transmission and to ensure that in-person learning remains an option.    Emmaus High School: Will remain closed through Dec. 1, with remote learning in place. The East Penn School District had previously announced the school would be closed through Nov. 17, but later extended the closure through the end of the month. There have been six coronavirus cases in the high school in the last two weeks, district spokeswoman Laura Groh said in an email.    Lehigh Career and Technical Institute: Lehigh Career and Technical Institute will close for a week because it has had four positive COVID-19 cases within the past 14 days. In a letter sent to families, the school said it anticipates reopening Monday, Nov. 23.    Saucon Valley School District: After Thanksgiving will reopen Dec. 7,“ The reason for the closure is strictly precautionary relative to preventing any potential spread of the virus in schools following the Thanksgiving holiday,” Saucon Valley Superintendent Craig Butler wrote in an email to the school community.      https://web.archive.org/web/https://www.mcall.com/news/education/mc-nws-coronavirus-lehigh-valley-school-closures-20201116-bgf53onsbvczfl6e3sfvquckmy-story.html    https://web.archive.org/web/20201122171412/https://www.education.pa.gov/Schools/safeschools/emergencyplanning/COVID-19/SchoolReopeningGuidance/ReopeningPreKto12/Pages/DeterminingInstructionalModels.aspx    "
"56","Tennessee","US_TN","23-Nov","C1_School.closing",2,"T",2,"T","Several more Middle Tennessee counties transition to virtual-only instruction.    https://web.archive.org/web/20201117140648/https://fox17.com/news/local/multiple-middle-tennessee-schools-going-remote-or-considering-it-as-covid-19-cases-rise-coronavirus-education-pandemic-metro-nashville-williamson-maury"
"57","Alaska","US_AK","24-Nov","C1_School.closing",3,"T",3,"T","On 24 November 2020, Kenai Peninsula Borough School District announced the extension of 100% remote learning through the end of the quarter for most students at 34 schools.    https://web.archive.org/web/20201129220406/https://www.peninsulaclarion.com/news/district-extends-remote-learning-through-dec-18-for-34-schools/"
"58","California","US_CA","24-Nov","C1_School.closing",3,"T",3,"T","On November 24 EdSource reported that 96% of California's K-12 schools are now in the purple or widespread tier, which means that they are not allowed to re-open if they have not opened yet to in-person classes. Those schools that are already open for in-person learning can continue staying open but must test staff more often, and must close if 5% or more staff and/or students test positive for COVID-19.    EdSource link: https://web.archive.org/web/20201130210954/https://edsource.org/2020/latest-updates-on-education-and-the-coronavirus-crisis/635717"
"59","Georgia","US_GA","24-Nov","C1_School.closing",2,"T",2,"T","No changes to policy after checking all relevant sources. "
"60","Maryland","US_MD","24-Nov","C1_School.closing",2,"T",2,"T","The Dorchester County Schools Public Schools website indicates that virtual learning will remain in place until at least 11th December 2020. This indicator therefore remains at 2T.     Source: http://web.archive.org/web/20201207232555/http://www.dcps.k12.md.us/news/news-archives/item/436-re-opening-of-dorchester-county-public-schools"
"61","Minnesota","US_MN","24-Nov","C1_School.closing",3,"T",3,"T","No change noted. Most schools at most levels have now transitioned to distance; some schools retain in-person classes.  https://web.archive.org/web/20201108192115/https://education.mn.gov/MDE/dse/health/covid19/slmd/index.htm"
"62","North Carolina","US_NC","24-Nov","C1_School.closing",2,"G",2,"G","No changes to policy after checking all relevant sources. "
"63","South Dakota","US_SD","24-Nov","C1_School.closing",2,"T",2,"T","This article from Argus Leader (linked below) indicates that a number of K-12 schools in South Dakota are still open, so this indicator remains at 2T.     Source (Wayback Machine unavailable): https://eu.argusleader.com/story/news/education/2020/11/11/substitute-teacher-shortages-leave-south-dakota-schools-struggling-stay-open/6219982002/"
"64","Virginia","US_VA","24-Nov","C1_School.closing",2,"G",2,"G","Governor Northam in an updated Executive Order 67 stated that ‘Institutions of higher education shall comply with all applicable requirements under the Phased Guidance of Virginia Forward and the “Guidelines for All Business Sectors.”’      EO: https://web.archive.org/web/20201114224457/https://www.governor.virginia.gov/media/governorvirginiagov/executive-actions/EO-67-SIXTH-AMENDED-and-Order-of-Public-Health-Emergency-Seven---Phase-Three-Further-Adjusting-of-Certain-Temporary-Restrictions-Due-to-Novel-Coronavirus-%28COVID-19%29.pdf"
"65","Washington","US_WA","24-Nov","C1_School.closing",3,"T",3,"T","Schools continue to operate primarily remotely. As of Nov. 24th, in 84 counties, representing 54.33% of all students, 1-10% of students are learning in person.     https://web.archive.org/web/20201124190325/https://www.k12.wa.us/about-ospi/press-releases/novel-coronavirus-covid-19-guidance-resources/school-reopening-data"
"66","Wisconsin","US_WI","24-Nov","C1_School.closing",2,"T",2,"T","Mineral Point School District will now be virtual until at least January 18, 2020.  Franklin High School will tentatively re-open on December 1, 2020. Elementary students at Oconomowoc school will return to in-person instruction after November 30, 2020 while intermediate and high schools students will enter a hybrid model until January 3, 2021.    1. Source: https://web.archive.org/web/20201129211929/https://mineralpointschools.org/2020/11/board-votes-to-extend-virtual-learning/  2. Source: https://web.archive.org/web/20201129212046/https://www.franklin.k12.wi.us/franklin-high-school  3. Source: https://web.archive.org/web/20201129212348/https://www.oasd.k12.wi.us/page.cfm?p=6767"
"67","Arkansas","US_AR","26-Nov","C1_School.closing",2,"T",2,"T","12/2: No further reviewer updates on this indicator (see note on 11/03), agree with 2T coding for this indicator at this time (based on continuation of targeted closures at some levels).     Note from previous coder (Kelly Daniels):   Springdale School District is going to remote learning after Thanksgiving, November 26, due to COVID-19. Teachers will be required to be in their respective classrooms.    Since school is closed for the rest of the school year, I'm changing the code from a 1 to a 2.    https://web.archive.org/web/20201128152223/https://www.nwahomepage.com/back-to-class/list-tracking-schools-with-covid-19-cases/"
"68","Maine","US_ME","27-Nov","C1_School.closing",1,"G",1,"G","Maine’s counties were due to be assessed on 27th November 2020, but the Framework for Reopening Schools site has not been updated with this assessment. Therefore this indicator remains at 1G.     Source: http://web.archive.org/web/20201130101923/https://www.maine.gov/doe/framework/part-I/"
"69","Oklahoma","US_OK","27-Nov","C1_School.closing",2,"T",2,"T","The Oklahoma City Public School system remains on Red Alert Level due to the high number of covid-19 cases and therefore will continue to teach/learn remotely for the rest of the semester.     https://web.archive.org/web/20201128144043/https://www.okcps.org/site/default.aspx?PageType=3&DomainID=4&ModuleInstanceID=88&ViewID=6446EE88-D30C-497E-9316-3F8874B3E108&RenderLoc=0&FlexDataID=12594&PageID=1    The University of Oklahoma is still open in person, but it has transitioned several courses online. “Students should be taking a majority of their courses in-person.”     https://web.archive.org/web/20201128144730/https://www.ou.edu/together/academics  "
"70","Alaska","US_AK","29-Nov","C1_School.closing",3,"T",3,"T","No detected change in this indicator.    No detected change in Alaska's 3 largest school districts (Anchorage, Fairbanks North Star and Mat-Su) delivering teaching remotely.    No evidence found for changes in the opening of Alaska's universities and colleges."
